word_id,sub,sura,word_index,riwaya,aya,canonical_uthmani,riwaya_uthmani,same_rasm,status
133,0,2,104,qaloun,11,أَلَآ,أَلَا,1,diacritic_variant
133,0,2,104,sousi,11,أَلَآ,أَلَا,1,diacritic_variant
133,0,2,104,bazzi,11,أَلَآ,أَلَا,1,diacritic_variant
134,0,2,105,warsh,11,إِنَّهُمۡ,إِنَّهُمْ,1,diacritic_variant
134,0,2,105,qaloun,11,إِنَّهُمۡ,إِنَّهُمْ,1,diacritic_variant
134,0,2,105,bazzi,11,إِنَّهُمۡ,إِنَّهُمُۥ,1,diacritic_variant
136,0,2,107,warsh,11,ٱلۡمُفۡسِدُونَ,ࡲ۬لْمُفْسِدُونَ,1,diacritic_variant
136,0,2,107,qaloun,11,ٱلۡمُفۡسِدُونَ,ࡲ۬لْمُفْسِدُونَ,1,diacritic_variant
136,0,2,107,douri,11,ٱلۡمُفۡسِدُونَ,اُ۬لۡمُفۡسِدُونَ,1,diacritic_variant
136,0,2,107,sousi,11,ٱلۡمُفۡسِدُونَ,ࡲ۬لۡمُفۡسِدُونَ,1,diacritic_variant
139,0,2,110,warsh,11,يَشۡعُرُونَ,يَشْعُرُونَ,1,identical
139,0,2,110,qaloun,11,يَشۡعُرُونَ,يَشْعُرُونَ,1,identical
141,0,2,112,sousi,12,قِيلَ,قِيل,1,diacritic_variant
142,0,2,113,warsh,12,لَهُمۡ,لَهُمُۥٓ,1,diacritic_variant
142,0,2,113,qaloun,12,لَهُمۡ,لَهُمْ,1,diacritic_variant
142,0,2,113,sousi,12,لَهُمۡ,لَّهُمۡ,1,diacritic_variant
142,0,2,113,bazzi,12,لَهُمۡ,لَهُمُۥ,1,diacritic_variant
144,0,2,115,qaloun,12,كَمَآ,كَمَا,1,diacritic_variant
144,0,2,115,sousi,12,كَمَآ,كَمَا,1,diacritic_variant
144,0,2,115,bazzi,12,كَمَآ,كَمَا,1,diacritic_variant
146,0,2,117,warsh,12,ٱلنَّاسُ,ࡰ۬لنَّاسُ,1,diacritic_variant
146,0,2,117,qaloun,12,ٱلنَّاسُ,ࡰ۬لنَّاسُ,1,diacritic_variant
146,0,2,117,douri,12,ٱلنَّاسُ,اَ۬لنَّاسُ,1,diacritic_variant
146,0,2,117,sousi,12,ٱلنَّاسُ,ࡱ۬لنَّاسُ,1,diacritic_variant
147,0,2,118,qaloun,12,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
147,0,2,118,sousi,12,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
147,0,2,118,bazzi,12,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
148,0,2,119,warsh,12,أَنُؤۡمِنُ,أَنُومِنُ,1,diacritic_variant
148,0,2,119,qaloun,12,أَنُؤۡمِنُ,أَنُؤْمِنُ,1,diacritic_variant
148,0,2,119,sousi,12,أَنُؤۡمِنُ,أَنُومِنُ,1,diacritic_variant
149,0,2,120,qaloun,12,كَمَآ,كَمَا,1,diacritic_variant
149,0,2,120,sousi,12,كَمَآ,كَمَا,1,diacritic_variant
149,0,2,120,bazzi,12,كَمَآ,كَمَا,1,diacritic_variant
151,0,2,122,warsh,12,ٱلسُّفَهَآءُ,ࡰ۬لسُّفَهَآءُ,1,diacritic_variant
151,0,2,122,qaloun,12,ٱلسُّفَهَآءُ,ࡰ۬لسُّفَهَآءُ,1,diacritic_variant
151,0,2,122,douri,12,ٱلسُّفَهَآءُ,اَ۬لسُّفَهَآءُ,1,diacritic_variant
151,0,2,122,sousi,12,ٱلسُّفَهَآءُ,ࡱ۬لسُّفَهَآءُ,1,diacritic_variant
152,0,2,123,warsh,12,أَلَآ,ࡶَلَآ,1,diacritic_variant
152,0,2,123,qaloun,12,أَلَآ,ࡶَلَا,1,diacritic_variant
152,0,2,123,douri,12,أَلَآ,اَ۬لَآ,1,diacritic_variant
152,0,2,123,sousi,12,أَلَآ,ࡶَلَا,1,diacritic_variant
152,0,2,123,bazzi,12,أَلَآ,ࡶَلَا,1,diacritic_variant
153,0,2,124,warsh,12,إِنَّهُمۡ,إِنَّهُمْ,1,diacritic_variant
153,0,2,124,qaloun,12,إِنَّهُمۡ,إِنَّهُمْ,1,diacritic_variant
153,0,2,124,bazzi,12,إِنَّهُمۡ,إِنَّهُمُۥ,1,diacritic_variant
155,0,2,126,warsh,12,ٱلسُّفَهَآءُ,ࡲ۬لسُّفَهَآءُ,1,diacritic_variant
155,0,2,126,qaloun,12,ٱلسُّفَهَآءُ,ࡲ۬لسُّفَهَآءُ,1,diacritic_variant
155,0,2,126,douri,12,ٱلسُّفَهَآءُ,اُ۬لسُّفَهَآءُ,1,diacritic_variant
155,0,2,126,sousi,12,ٱلسُّفَهَآءُ,ࡲ۬لسُّفَهَآءُ,1,diacritic_variant
158,0,2,129,warsh,12,يَعۡلَمُونَ,يَعْلَمُونَ,1,identical
158,0,2,129,qaloun,12,يَعۡلَمُونَ,يَعْلَمُونَ,1,identical
161,0,2,132,warsh,13,ٱلَّذِينَ,ࡲ۬لذِينَ,1,diacritic_variant
161,0,2,132,qaloun,13,ٱلَّذِينَ,ࡲ۬لذِينَ,1,diacritic_variant
161,0,2,132,douri,13,ٱلَّذِينَ,اُ۬لَّذِينَ,1,diacritic_variant
161,0,2,132,sousi,13,ٱلَّذِينَ,ࡲ۬لَّذِينَ,1,diacritic_variant
163,0,2,134,qaloun,13,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
163,0,2,134,sousi,13,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
163,0,2,134,bazzi,13,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
166,0,2,137,warsh,13,خَلَوۡاْ,خَلَوِاْ,1,diacritic_variant
166,0,2,137,qaloun,13,خَلَوۡاْ,خَلَوْاْ,1,diacritic_variant
167,0,2,138,warsh,13,إِلَىٰ,ࡴلَىٰ,1,identical
168,0,2,139,warsh,13,شَيَٰطِينِهِمۡ,شَيَٰطِينِهِمْ,1,diacritic_variant
168,0,2,139,qaloun,13,شَيَٰطِينِهِمۡ,شَيَٰطِينِهِمْ,1,diacritic_variant
168,0,2,139,bazzi,13,شَيَٰطِينِهِمۡ,شَيَٰطِينِهِمُۥ,1,diacritic_variant
169,0,2,140,qaloun,13,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
169,0,2,140,sousi,13,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
169,0,2,140,bazzi,13,قَالُوٓاْ,قَالُواْ,1,diacritic_variant
171,0,2,142,warsh,13,مَعَكُمۡ,مَعَكُمُۥٓ,1,diacritic_variant
171,0,2,142,qaloun,13,مَعَكُمۡ,مَعَكُمْ,1,diacritic_variant
171,0,2,142,bazzi,13,مَعَكُمۡ,مَعَكُمُۥ,1,diacritic_variant
173,0,2,144,warsh,13,نَحۡنُ,نَحْنُ,1,identical
173,0,2,144,qaloun,13,نَحۡنُ,نَحْنُ,1,identical
174,0,2,145,warsh,13,مُسۡتَهۡزِءُونَ,مُسْتَهْزِءُونَ,1,identical
174,0,2,145,qaloun,13,مُسۡتَهۡزِءُونَ,مُسْتَهْزِءُونَ,1,identical
175,0,2,146,warsh,14,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
175,0,2,146,qaloun,14,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
175,0,2,146,douri,14,ٱللَّهُ,اَ۬للَّهُ,1,diacritic_variant
175,0,2,146,sousi,14,ٱللَّهُ,ࡱ۬للَّهُ,1,diacritic_variant
176,0,2,147,warsh,14,يَسۡتَهۡزِئُ,يَسْتَهْزِۓُ,1,identical
176,0,2,147,qaloun,14,يَسۡتَهۡزِئُ,يَسْتَهْزِۓُ,1,identical
177,0,2,148,warsh,14,بِهِمۡ,بِهِمْ,1,diacritic_variant
177,0,2,148,qaloun,14,بِهِمۡ,بِهِمْ,1,diacritic_variant
177,0,2,148,bazzi,14,بِهِمۡ,بِهِمُۥ,1,diacritic_variant
178,0,2,149,warsh,14,وَيَمُدُّهُمۡ,وَيَمُدُّهُمْ,1,diacritic_variant
178,0,2,149,qaloun,14,وَيَمُدُّهُمۡ,وَيَمُدُّهُمْ,1,diacritic_variant
178,0,2,149,bazzi,14,وَيَمُدُّهُمۡ,وَيَمُدُّهُمُۥ,1,diacritic_variant
179,0,2,150,warsh,14,فِي,فِے,1,identical
179,0,2,150,qaloun,14,فِي,فِے,1,identical
180,0,2,151,warsh,14,طُغۡيَٰنِهِمۡ,طُغْيَٰنِهِمْ,1,diacritic_variant
180,0,2,151,qaloun,14,طُغۡيَٰنِهِمۡ,طُغْيَٰنِهِمْ,1,diacritic_variant
180,0,2,151,bazzi,14,طُغۡيَٰنِهِمۡ,طُغۡيَٰنِهِمُۥ,1,diacritic_variant
181,0,2,152,warsh,14,يَعۡمَهُونَ,يَعْمَهُونَ,1,identical
181,0,2,152,qaloun,14,يَعۡمَهُونَ,يَعْمَهُونَ,1,identical
183,0,2,154,warsh,15,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
183,0,2,154,qaloun,15,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
183,0,2,154,douri,15,ٱلَّذِينَ,اَ۬لَّذِينَ,1,diacritic_variant
183,0,2,154,sousi,15,ٱلَّذِينَ,ࡱ۬لَّذِينَ,1,diacritic_variant
184,0,2,155,warsh,15,ٱشۡتَرَوُاْ,ࡰٜشْتَرَوُاْ,1,diacritic_variant
184,0,2,155,qaloun,15,ٱشۡتَرَوُاْ,ࡰٜشْتَرَوُاْ,1,diacritic_variant
184,0,2,155,douri,15,ٱشۡتَرَوُاْ,اَ۪شۡتَرَوُاْ,1,diacritic_variant
184,0,2,155,sousi,15,ٱشۡتَرَوُاْ,ࡱٜشۡتَرَوُاْ,1,diacritic_variant
185,0,2,156,warsh,15,ٱلضَّلَٰلَةَ,ࡲ۬لضَّلَٰلَةَ,1,diacritic_variant
185,0,2,156,qaloun,15,ٱلضَّلَٰلَةَ,ࡲ۬لضَّلَٰلَةَ,1,diacritic_variant
185,0,2,156,douri,15,ٱلضَّلَٰلَةَ,اُ۬لضَّلَٰلَةَ,1,diacritic_variant
185,0,2,156,sousi,15,ٱلضَّلَٰلَةَ,ࡲ۬لضَّلَٰلَةَ,1,diacritic_variant
186,0,2,157,warsh,15,بِٱلۡهُدَىٰ,بِالْهُدٜىٰ,1,diacritic_variant
186,0,2,157,qaloun,15,بِٱلۡهُدَىٰ,بِالْهُدَىٰ,1,diacritic_variant
186,0,2,157,douri,15,بِٱلۡهُدَىٰ,بِالۡهُدَىٰ,1,diacritic_variant
186,0,2,157,sousi,15,بِٱلۡهُدَىٰ,بِالۡهُدَىٰ,1,diacritic_variant
189,0,2,160,warsh,15,تِّجَٰرَتُهُمۡ,تِّجَٰرَتُهُمْ,1,diacritic_variant
189,0,2,160,qaloun,15,تِّجَٰرَتُهُمۡ,تِّجَٰرَتُهُمْ,1,diacritic_variant
189,0,2,160,bazzi,15,تِّجَٰرَتُهُمۡ,تِّجَٰرَتُهُمُۥ,1,diacritic_variant
192,0,2,163,warsh,15,مُهۡتَدِينَ,مُهْتَدِينَ,1,identical
192,0,2,163,qaloun,15,مُهۡتَدِينَ,مُهْتَدِينَ,1,identical
193,0,2,164,warsh,16,مَثَلُهُمۡ,مَثَلُهُمْ,1,diacritic_variant
193,0,2,164,qaloun,16,مَثَلُهُمۡ,مَثَلُهُمْ,1,diacritic_variant
193,0,2,164,bazzi,16,مَثَلُهُمۡ,مَثَلُهُمُۥ,1,diacritic_variant
195,0,2,166,warsh,16,ٱلَّذِي,ࡴ۬لذِے,1,diacritic_variant
195,0,2,166,qaloun,16,ٱلَّذِي,ࡴ۬لذِے,1,diacritic_variant
195,0,2,166,douri,16,ٱلَّذِي,اِ۬لَّذِي,1,diacritic_variant
195,0,2,166,sousi,16,ٱلَّذِي,ࡵ۬لَّذِي,1,diacritic_variant
196,0,2,167,warsh,16,ٱسۡتَوۡقَدَ,ࡴٜسْتَوْقَدَ,1,diacritic_variant
196,0,2,167,qaloun,16,ٱسۡتَوۡقَدَ,ࡴٜسْتَوْقَدَ,1,diacritic_variant
196,0,2,167,douri,16,ٱسۡتَوۡقَدَ,اِ۪سۡتَوۡقَدَ,1,diacritic_variant
196,0,2,167,sousi,16,ٱسۡتَوۡقَدَ,ࡵٜسۡتَوۡقَدَ,1,diacritic_variant
197,0,2,168,warsh,16,نَارࣰا,نَاراࣰ,1,diacritic_variant
197,0,2,168,qaloun,16,نَارࣰا,نَاراࣰ,1,diacritic_variant
197,0,2,168,douri,16,نَارࣰا,نَارٗا,1,diacritic_variant
198,0,2,169,qaloun,16,فَلَمَّآ,فَلَمَّا,1,diacritic_variant
198,0,2,169,sousi,16,فَلَمَّآ,فَلَمَّا,1,diacritic_variant
198,0,2,169,bazzi,16,فَلَمَّآ,فَلَمَّا,1,diacritic_variant
199,0,2,170,warsh,16,أَضَآءَتۡ,أَضَآءَتْ,1,identical
199,0,2,170,qaloun,16,أَضَآءَتۡ,أَضَآءَتْ,1,identical
201,0,2,172,warsh,16,حَوۡلَهُۥ,حَوْلَهُۥ,1,identical
201,0,2,172,qaloun,16,حَوۡلَهُۥ,حَوْلَهُۥ,1,identical
203,0,2,174,warsh,16,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
203,0,2,174,qaloun,16,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
203,0,2,174,douri,16,ٱللَّهُ,اَ۬للَّهُ,1,diacritic_variant
203,0,2,174,sousi,16,ٱللَّهُ,ࡱ۬للَّهُ,1,diacritic_variant
204,0,2,175,warsh,16,بِنُورِهِمۡ,بِنُورِهِمْ,1,diacritic_variant
204,0,2,175,qaloun,16,بِنُورِهِمۡ,بِنُورِهِمْ,1,diacritic_variant
204,0,2,175,bazzi,16,بِنُورِهِمۡ,بِنُورِهِمُۥ,1,diacritic_variant
205,0,2,176,warsh,16,وَتَرَكَهُمۡ,وَتَرَكَهُمْ,1,diacritic_variant
205,0,2,176,qaloun,16,وَتَرَكَهُمۡ,وَتَرَكَهُمْ,1,diacritic_variant
205,0,2,176,bazzi,16,وَتَرَكَهُمۡ,وَتَرَكَهُمُۥ,1,diacritic_variant
206,0,2,177,warsh,16,فِي,فِے,1,identical
206,0,2,177,qaloun,16,فِي,فِے,1,identical
207,0,2,178,douri,16,ظُلُمَٰتࣲ,ظُلُمَٰتٖ,1,identical
209,0,2,180,warsh,16,يُبۡصِرُونَ,يُبْصِرُونَ,1,identical
209,0,2,180,qaloun,16,يُبۡصِرُونَ,يُبْصِرُونَ,1,identical
211,0,2,182,warsh,17,بُكۡمٌ,بُكْمٌ,1,identical
211,0,2,182,qaloun,17,بُكۡمٌ,بُكْمٌ,1,identical
212,0,2,183,warsh,17,عُمۡيࣱ,عُمْيࣱ,1,diacritic_variant
212,0,2,183,qaloun,17,عُمۡيࣱ,عُمْيࣱ,1,diacritic_variant
212,0,2,183,douri,17,عُمۡيࣱ,عُمۡيٞ,1,diacritic_variant
213,0,2,184,warsh,17,فَهُمۡ,فَهُمْ,1,diacritic_variant
213,0,2,184,qaloun,17,فَهُمۡ,فَهُمْ,1,diacritic_variant
213,0,2,184,bazzi,17,فَهُمۡ,فَهُمُۥ,1,diacritic_variant
215,0,2,186,warsh,17,يَرۡجِعُونَ,يَرْجِعُونَ,1,identical
215,0,2,186,qaloun,17,يَرۡجِعُونَ,يَرْجِعُونَ,1,identical
216,0,2,187,warsh,18,أَوۡ,أَوْ,1,identical
216,0,2,187,qaloun,18,أَوۡ,أَوْ,1,identical
217,0,2,188,douri,18,كَصَيِّبࣲ,كَصَيِّبٖ,1,identical
219,0,2,190,warsh,18,ٱلسَّمَآءِ,ࡰ۬لسَّمَآءِ,1,diacritic_variant
219,0,2,190,qaloun,18,ٱلسَّمَآءِ,ࡰ۬لسَّمَآءِ,1,diacritic_variant
219,0,2,190,douri,18,ٱلسَّمَآءِ,اَ۬لسَّمَآءِ,1,diacritic_variant
219,0,2,190,sousi,18,ٱلسَّمَآءِ,ࡱ۬لسَّمَآءِ,1,diacritic_variant
220,0,2,191,bazzi,18,فِيهِ,فِيهِۦ,1,diacritic_variant
221,0,2,192,douri,18,ظُلُمَٰتࣱ,ظُلُمَٰتٞ,1,diacritic_variant
222,0,2,193,warsh,18,وَرَعۡدࣱ,وَرَعْدࣱ,1,diacritic_variant
222,0,2,193,qaloun,18,وَرَعۡدࣱ,وَرَعْدࣱ,1,diacritic_variant
222,0,2,193,douri,18,وَرَعۡدࣱ,وَرَعۡدٞ,1,diacritic_variant
223,0,2,194,warsh,18,وَبَرۡقࣱ,وَبَرْقࣱ,1,diacritic_variant
223,0,2,194,qaloun,18,وَبَرۡقࣱ,وَبَرْقࣱ,1,diacritic_variant
223,0,2,194,douri,18,وَبَرۡقࣱ,وَبَرۡقٞ,1,diacritic_variant
224,0,2,195,warsh,18,يَجۡعَلُونَ,يَجْعَلُونَ,1,identical
224,0,2,195,qaloun,18,يَجۡعَلُونَ,يَجْعَلُونَ,1,identical
225,0,2,196,warsh,18,أَصَٰبِعَهُمۡ,أَصَٰبِعَهُمْ,1,diacritic_variant
225,0,2,196,qaloun,18,أَصَٰبِعَهُمۡ,أَصَٰبِعَهُمْ,1,diacritic_variant
225,0,2,196,bazzi,18,أَصَٰبِعَهُمۡ,أَصَٰبِعَهُمُۥ,1,diacritic_variant
226,0,2,197,warsh,18,فِيٓ,فِےٓ,1,diacritic_variant
226,0,2,197,qaloun,18,فِيٓ,فِے,1,diacritic_variant
226,0,2,197,sousi,18,فِيٓ,فِي,1,diacritic_variant
226,0,2,197,bazzi,18,فِيٓ,فِي,1,diacritic_variant
227,0,2,198,bazzi,18,ءَاذَانِهِم,ءَاذَانِهِمُۥ,1,diacritic_variant
228,0,2,199,bazzi,18,مِّنَ,مِنَ,1,diacritic_variant
229,0,2,200,warsh,18,ٱلصَّوَٰعِقِ,ࡰ۬لصَّوَٰعِقِ,1,diacritic_variant
229,0,2,200,qaloun,18,ٱلصَّوَٰعِقِ,ࡰ۬لصَّوَٰعِقِ,1,diacritic_variant
229,0,2,200,douri,18,ٱلصَّوَٰعِقِ,اَ۬لصَّوَٰعِقِ,1,diacritic_variant
229,0,2,200,sousi,18,ٱلصَّوَٰعِقِ,ࡱ۬لصَّوَٰعِقِ,1,diacritic_variant
231,0,2,202,warsh,18,ٱلۡمَوۡتِ,ࡰ۬لْمَوْتِ,1,diacritic_variant
231,0,2,202,qaloun,18,ٱلۡمَوۡتِ,ࡰ۬لْمَوْتِ,1,diacritic_variant
231,0,2,202,douri,18,ٱلۡمَوۡتِ,اَ۬لۡمَوۡتِ,1,diacritic_variant
231,0,2,202,sousi,18,ٱلۡمَوۡتِ,ࡱ۬لۡمَوۡتِ,1,diacritic_variant
232,0,2,203,warsh,18,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
232,0,2,203,qaloun,18,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
232,0,2,203,douri,18,وَٱللَّهُ,وَاَللَّهُ,1,diacritic_variant
232,0,2,203,sousi,18,وَٱللَّهُ,وَࡱللَّهُ,1,diacritic_variant
234,0,2,205,warsh,18,بِٱلۡكَٰفِرِينَ,بِالْكٰٜفِرِينَ,1,diacritic_variant
234,0,2,205,qaloun,18,بِٱلۡكَٰفِرِينَ,بِالْكَٰفِرِينَ,1,diacritic_variant
234,0,2,205,douri,18,بِٱلۡكَٰفِرِينَ,بِالۡكٰ۪فِرِينَ,1,diacritic_variant
234,0,2,205,sousi,18,بِٱلۡكَٰفِرِينَ,بِالۡكٰٜفِرِينَ,1,diacritic_variant
236,0,2,207,warsh,19,ٱلۡبَرۡقُ,ࡲ۬لْبَرْقُ,1,diacritic_variant
236,0,2,207,qaloun,19,ٱلۡبَرۡقُ,ࡲ۬لْبَرْقُ,1,diacritic_variant
236,0,2,207,douri,19,ٱلۡبَرۡقُ,اُ۬لۡبَرۡقُ,1,diacritic_variant
236,0,2,207,sousi,19,ٱلۡبَرۡقُ,ࡲ۬لۡبَرۡقُ,1,diacritic_variant
237,0,2,208,warsh,19,يَخۡطَفُ,يَخْطَفُ,1,identical
237,0,2,208,qaloun,19,يَخۡطَفُ,يَخْطَفُ,1,identical
238,0,2,209,warsh,19,أَبۡصَٰرَهُمۡ,أَبْصَٰرَهُمْ,1,diacritic_variant
238,0,2,209,qaloun,19,أَبۡصَٰرَهُمۡ,أَبْصَٰرَهُمْ,1,diacritic_variant
238,0,2,209,bazzi,19,أَبۡصَٰرَهُمۡ,أَبۡصَٰرَهُمُۥ,1,diacritic_variant
239,0,2,210,qaloun,19,كُلَّمَآ,كُلَّمَا,1,diacritic_variant
239,0,2,210,sousi,19,كُلَّمَآ,كُلَّمَا,1,diacritic_variant
239,0,2,210,bazzi,19,كُلَّمَآ,كُلَّمَا,1,diacritic_variant
241,0,2,212,bazzi,19,لَهُم,لَهُمُۥ,1,diacritic_variant
242,0,2,213,warsh,19,مَّشَوۡاْ,مَّشَوْاْ,1,diacritic_variant
242,0,2,213,qaloun,19,مَّشَوۡاْ,مَّشَوْاْ,1,diacritic_variant
242,0,2,213,bazzi,19,مَّشَوۡاْ,مَشَوۡاْ,1,diacritic_variant
243,0,2,214,bazzi,19,فِيهِ,فِيهِۦ,1,diacritic_variant
244,0,2,215,qaloun,19,وَإِذَآ,وَإِذَا,1,diacritic_variant
244,0,2,215,sousi,19,وَإِذَآ,وَإِذَا,1,diacritic_variant
244,0,2,215,bazzi,19,وَإِذَآ,وَإِذَا,1,diacritic_variant
245,0,2,216,warsh,19,أَظۡلَمَ,أَظْلَمَ,1,identical
245,0,2,216,qaloun,19,أَظۡلَمَ,أَظْلَمَ,1,identical
246,0,2,217,warsh,19,عَلَيۡهِمۡ,عَلَيْهِمْ,1,diacritic_variant
246,0,2,217,qaloun,19,عَلَيۡهِمۡ,عَلَيْهِمْ,1,diacritic_variant
246,0,2,217,bazzi,19,عَلَيۡهِمۡ,عَلَيۡهِمُۥ,1,diacritic_variant
248,0,2,219,warsh,19,وَلَوۡ,وَلَوْ,1,identical
248,0,2,219,qaloun,19,وَلَوۡ,وَلَوْ,1,identical
250,0,2,221,warsh,19,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
250,0,2,221,qaloun,19,ٱللَّهُ,ࡰ۬للَّهُ,1,diacritic_variant
250,0,2,221,douri,19,ٱللَّهُ,اَ۬للَّهُ,1,diacritic_variant
250,0,2,221,sousi,19,ٱللَّهُ,ࡱ۬للَّهُ,1,diacritic_variant
251,0,2,222,sousi,19,لَذَهَبَ,لَذَهَب,1,diacritic_variant
252,0,2,223,warsh,19,بِسَمۡعِهِمۡ,بِسَمْعِهِمْ,1,diacritic_variant
252,0,2,223,qaloun,19,بِسَمۡعِهِمۡ,بِسَمْعِهِمْ,1,diacritic_variant
252,0,2,223,sousi,19,بِسَمۡعِهِمۡ,بِّسَمۡعِهِمۡ,1,diacritic_variant
252,0,2,223,bazzi,19,بِسَمۡعِهِمۡ,بِسَمۡعِهِمُۥ,1,diacritic_variant
253,0,2,224,warsh,19,وَأَبۡصَٰرِهِمۡ,وَأَبْصٰٜرِهِمُۥٓ,1,diacritic_variant
253,0,2,224,qaloun,19,وَأَبۡصَٰرِهِمۡ,وَأَبْصَٰرِهِمْ,1,diacritic_variant
253,0,2,224,douri,19,وَأَبۡصَٰرِهِمۡ,وَأَبۡصٰ۪رِهِمۡ,1,diacritic_variant
253,0,2,224,sousi,19,وَأَبۡصَٰرِهِمۡ,وَأَبۡصٰٜرِهِمۡ,1,diacritic_variant
253,0,2,224,bazzi,19,وَأَبۡصَٰرِهِمۡ,وَأَبۡصَٰرِهِمُۥ,1,diacritic_variant
255,0,2,226,warsh,19,ٱللَّهَ,ࡰ۬للَّهَ,1,diacritic_variant
255,0,2,226,qaloun,19,ٱللَّهَ,ࡰ۬للَّهَ,1,diacritic_variant
255,0,2,226,douri,19,ٱللَّهَ,اَ۬للَّهَ,1,diacritic_variant
255,0,2,226,sousi,19,ٱللَّهَ,ࡱ۬للَّهَ,1,diacritic_variant
258,0,2,229,warsh,19,شَيۡءࣲ,شَےْءࣲ,1,identical
258,0,2,229,qaloun,19,شَيۡءࣲ,شَےْءࣲ,1,identical
258,0,2,229,douri,19,شَيۡءࣲ,شَيۡءٖ,1,identical
259,0,2,230,douri,19,قَدِيرࣱ,قَدِيرٞ,1,diacritic_variant
260,0,2,231,qaloun,20,يَٰٓأَيُّهَا,يَٰأَيُّهَا,1,diacritic_variant
260,0,2,231,sousi,20,يَٰٓأَيُّهَا,يَٰأَيُّهَا,1,diacritic_variant
260,0,2,231,bazzi,20,يَٰٓأَيُّهَا,يَٰأَيُّهَا,1,diacritic_variant
261,0,2,232,warsh,20,ٱلنَّاسُ,ࡰ۬لنَّاسُ,1,diacritic_variant
261,0,2,232,qaloun,20,ٱلنَّاسُ,ࡰ۬لنَّاسُ,1,diacritic_variant
261,0,2,232,douri,20,ٱلنَّاسُ,اَ۬لنَّاسُ,1,diacritic_variant
261,0,2,232,sousi,20,ٱلنَّاسُ,ࡱ۬لنَّاسُ,1,diacritic_variant
262,0,2,233,warsh,20,ٱعۡبُدُواْ,ࡲعْبُدُواْ,1,diacritic_variant
262,0,2,233,qaloun,20,ٱعۡبُدُواْ,ࡲعْبُدُواْ,1,diacritic_variant
262,0,2,233,douri,20,ٱعۡبُدُواْ,اُ۟عۡبُدُواْ,1,diacritic_variant
262,0,2,233,sousi,20,ٱعۡبُدُواْ,ࡲعۡبُدُواْ,1,diacritic_variant
264,0,2,235,warsh,20,ٱلَّذِي,ࡲ۬لذِے,1,diacritic_variant
264,0,2,235,qaloun,20,ٱلَّذِي,ࡲ۬لذِے,1,diacritic_variant
264,0,2,235,douri,20,ٱلَّذِي,اُ۬لَّذِي,1,diacritic_variant
264,0,2,235,sousi,20,ٱلَّذِي,ࡲ۬لَّذِي,1,diacritic_variant
265,0,2,236,warsh,20,خَلَقَكُمۡ,خَلَقَكُمْ,1,diacritic_variant
265,0,2,236,qaloun,20,خَلَقَكُمۡ,خَلَقَكُمْ,1,diacritic_variant
265,0,2,236,sousi,20,خَلَقَكُمۡ,خَلَقكُّمۡ,1,diacritic_variant
265,0,2,236,bazzi,20,خَلَقَكُمۡ,خَلَقَكُمُۥ,1,diacritic_variant
266,0,2,237,warsh,20,وَٱلَّذِينَ,وَالذِينَ,1,diacritic_variant
266,0,2,237,qaloun,20,وَٱلَّذِينَ,وَالذِينَ,1,diacritic_variant
266,0,2,237,douri,20,وَٱلَّذِينَ,وَاَلَّذِينَ,1,diacritic_variant
266,0,2,237,sousi,20,وَٱلَّذِينَ,وَࡱلَّذِينَ,1,diacritic_variant
268,0,2,239,warsh,20,قَبۡلِكُمۡ,قَبْلِكُمْ,1,diacritic_variant
268,0,2,239,qaloun,20,قَبۡلِكُمۡ,قَبْلِكُمْ,1,diacritic_variant
268,0,2,239,bazzi,20,قَبۡلِكُمۡ,قَبۡلِكُمُۥ,1,diacritic_variant
269,0,2,240,warsh,20,لَعَلَّكُمۡ,لَعَلَّكُمْ,1,diacritic_variant
269,0,2,240,qaloun,20,لَعَلَّكُمۡ,لَعَلَّكُمْ,1,diacritic_variant
269,0,2,240,bazzi,20,لَعَلَّكُمۡ,لَعَلَّكُمُۥ,1,diacritic_variant
271,0,2,242,warsh,21,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
271,0,2,242,qaloun,21,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
271,0,2,242,douri,21,ٱلَّذِي,اَ۬لَّذِي,1,diacritic_variant
271,0,2,242,sousi,21,ٱلَّذِي,ࡱ۬لَّذِي,1,diacritic_variant
272,0,2,243,sousi,21,جَعَلَ,جَعَل,1,diacritic_variant
